"cell","year"
"1","1982"
"1","1985"
"1","1986"
"1","1988"
"54","1982"
"54","1985"
"54","1986"
"54","1988"
"54","1989"
"54","1990"
"54","1991"
"54","1992"
"54","1993"
"54","1994"
"54","1995"
"54","1996"
"54","1997"
"54","1998"
"54","1999"
"54","2000"
"54","2001"
"54","2002"
"54","2003"
"54","2004"
"54","2005"
"54","2006"
"54","2007"
"54","2008"
"54","2009"
"54","2010"
"54","2011"
"54","2012"
"54","2013"
"54","2014"
"54","2015"
"54","2016"
"54","2017"
"55","1982"
"55","1985"
"55","1986"
"55","1988"
"56","1982"
"56","1985"
"56","1986"
"56","1988"
"57","1982"
"57","1985"
"57","1986"
"57","1988"
"58","1982"
"58","1985"
"58","1986"
"58","1988"
"59","1982"
"59","1985"
"59","1986"
"59","1988"
"63","1982"
"63","1985"
"63","1986"
"63","1988"
"63","1989"
"63","1990"
"63","1991"
"63","1992"
"63","1993"
"63","1994"
"63","1995"
"63","1996"
"63","1997"
"63","1998"
"63","1999"
"63","2000"
"63","2001"
"63","2002"
"63","2003"
"63","2004"
"63","2005"
"63","2006"
"63","2007"
"63","2008"
"63","2009"
"63","2010"
"63","2011"
"63","2012"
"63","2013"
"63","2014"
"63","2015"
"63","2016"
"63","2017"
"68","1982"
"68","1985"
"68","1986"
"68","1988"
"68","1989"
"68","1990"
"68","1991"
"68","1992"
"68","1993"
"68","1994"
"68","1995"
"68","1996"
"68","1997"
"68","1998"
"68","1999"
"68","2000"
"68","2001"
"68","2002"
"68","2003"
"68","2004"
"68","2005"
"68","2006"
"68","2007"
"68","2008"
"68","2009"
"68","2010"
"68","2011"
"68","2012"
"68","2013"
"68","2014"
"68","2015"
"68","2016"
"68","2017"
"69","1982"
"69","1985"
"69","1986"
"69","1988"
"69","1989"
"69","1990"
"69","1991"
"69","1992"
"69","1993"
"69","1994"
"69","1995"
"69","1996"
"69","1997"
"69","1998"
"69","1999"
"69","2000"
"69","2001"
"69","2002"
"69","2003"
"69","2004"
"69","2005"
"69","2006"
"69","2007"
"69","2008"
"69","2009"
"69","2010"
"69","2011"
"69","2012"
"69","2013"
"69","2014"
"69","2015"
"69","2016"
"69","2017"
"70","1982"
"70","1985"
"70","1986"
"70","1988"
"71","1982"
"71","1985"
"71","1986"
"71","1988"
"72","1982"
"72","1985"
"72","1986"
"72","1988"
"72","1989"
"72","1990"
"72","1991"
"72","1992"
"72","1993"
"72","1994"
"72","1995"
"72","1996"
"72","1997"
"72","1998"
"72","1999"
"72","2000"
"72","2001"
"72","2002"
"72","2003"
"72","2004"
"72","2005"
"72","2006"
"72","2007"
"72","2008"
"72","2009"
"72","2010"
"72","2011"
"72","2012"
"72","2013"
"72","2014"
"72","2015"
"72","2016"
"72","2017"
"73","1982"
"73","1985"
"73","1986"
"73","1988"
"73","1989"
"73","1990"
"73","1991"
"73","1992"
"73","1993"
"73","1994"
"73","1995"
"73","1996"
"73","1997"
"73","1998"
"73","1999"
"73","2000"
"73","2001"
"73","2002"
"73","2003"
"73","2004"
"73","2005"
"73","2006"
"73","2007"
"73","2008"
"73","2009"
"73","2010"
"73","2011"
"73","2012"
"73","2013"
"73","2014"
"73","2015"
"73","2016"
"73","2017"
"74","1982"
"74","1985"
"74","1986"
"74","1988"
"74","1989"
"74","1990"
"74","1991"
"74","1992"
"74","1993"
"74","1994"
"74","1995"
"74","1996"
"74","1997"
"74","1998"
"74","1999"
"74","2000"
"74","2001"
"74","2002"
"74","2003"
"74","2004"
"74","2005"
"74","2006"
"74","2007"
"74","2008"
"74","2009"
"74","2010"
"74","2011"
"74","2012"
"74","2013"
"74","2014"
"74","2015"
"74","2016"
"74","2017"
"75","1982"
"75","1985"
"75","1986"
"75","1988"
"75","1989"
"75","1990"
"75","1991"
"75","1992"
"75","1993"
"75","1994"
"75","1995"
"75","1996"
"75","1997"
"75","1998"
"75","1999"
"75","2000"
"75","2001"
"75","2002"
"75","2003"
"75","2004"
"75","2005"
"75","2006"
"75","2007"
"75","2008"
"75","2009"
"75","2010"
"75","2011"
"75","2012"
"75","2013"
"75","2014"
